,filename,advisor,rating_1,rating_2,rating,version,tp_1,tp_2,tp,author_1,author_2,author,summary_1,summary_2,summary
586,3443_創意_2019-02-13_中信投顧_中信個股報告-20190213_3443創意.pdf,Ctbc,中立,中立,中立,old,175.00,175.00,175.00,徐千智,徐千智,徐千智,預估 1Q19 營收將季減約 20%，2019 年 NRE 成長及 ASIC 衰退下，年營收及毛利率持平，費用增加 5%~10%，獲利將為衰退表現,NULL,預估 1Q19 營收將季減約 20%，2019 年 NRE 成長及 ASIC 衰退下，年營收及毛利率持平，費用增加 5%~10%，獲利將為衰退表現
587,3450_聯鈞_2018-04-11_中信投顧_中信個股報告-20180411_3450聯鈞.pdf,Ctbc,中立,中立,中立,old,125.00,125.00,125.00,彭炳鈞,彭炳鈞,彭炳鈞,2018 年公司於光資訊產品成長將較為明顯，而光通訊產品需求力道亦逐漸回溫，目前評價合理未明顯偏低,NULL,2018 年公司於光資訊產品成長將較為明顯，而光通訊產品需求力道亦逐漸回溫，目前評價合理未明顯偏低
588,3450_聯鈞_2019-05-16_中信投顧_中信個股報告-20190516_3450聯鈞.pdf,Ctbc,中立,中立,中立,old,52.00,52.00,52.00,彭炳鈞,彭炳鈞,彭炳鈞,1Q19 公司業績表現疲弱，為近年低點，靜待 2H19 營運回溫時點，目前評價合理未明顯偏低 1Q19 為 公 司 產 業 淡 季 ， 業 績 不 如 市 場 預 期 ， 稅 後 EPS 約 0.19,NULL,1Q19 公司業績表現疲弱，為近年低點，靜待 2H19 營運回溫時點，目前評價合理未明顯偏低 1Q19 為 公 司 產 業 淡 季 ， 業 績 不 如 市 場 預 期 ， 稅 後 EPS 約 0.19
589,3479_安勤_2018-04-13_中信投顧_中信個股報告-20180413_3479安勤.pdf,Ctbc,中立,中立,中立,old,48.00,48.00,48.00,施順挺,施順挺,施順挺,1Q18 營收 QoQ-18.6%，2Q18 投票機訂單開始出貨帶動營運向上，2018 年的動能來自投票機與醫療訂單，預估全年營收 YoY+5.6%,NULL,1Q18 營收 QoQ-18.6%，2Q18 投票機訂單開始出貨帶動營運向上，2018 年的動能來自投票機與醫療訂單，預估全年營收 YoY+5.6%
590,3481-╕s│╨-2023_02_17-ññ½H░U-ññÑ▀.pdf,Ctbc,中立,維 持 評 等,中立,new,11.76,NULL,11.76,竺貽根,竺貽根,竺貽根,面板產業斷崖式衰退以來首見虧損幅度收斂,NULL,面板產業斷崖式衰退以來首見虧損幅度收斂
591,3481-群創-2023_02_16-CTBC-NULL.pdf,Ctbc,中立,維 持 評 等,中立,new,11.76,NULL,11.76,竺貽根,竺貽根,竺貽根,面板產業斷崖式衰退以來首見虧損幅度收斂,NULL,面板產業斷崖式衰退以來首見虧損幅度收斂
592,3481-群創-2023_02_17-中信託-中立.pdf,Ctbc,中立,維 持 評 等,中立,new,11.76,NULL,11.76,竺貽根,竺貽根,竺貽根,面板產業斷崖式衰退以來首見虧損幅度收斂,NULL,面板產業斷崖式衰退以來首見虧損幅度收斂
593,3481-群創-2023_03_03-CTBC-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,韓國KOSPI,NULL,韓國KOSPI,NULL,NULL,NULL
594,3481-群創-2023_03_03-CTBC-最壞時刻已過，虧損幅度可望隨面板漲價縮減.pdf,Ctbc,中立,維 持 評 等,中立,new,14.02,NULL,14.02,竺貽根,竺貽根,竺貽根,最壞時刻已過，虧損幅度可望隨面板漲價縮減,NULL,最壞時刻已過，虧損幅度可望隨面板漲價縮減
595,3481_群創_2018-05-28_中信投顧_中信個股報告-20180528_3481群創.pdf,Ctbc,中立,中立,中立,old,11.50,11.50,11.50,游智超,游智超,游智超,面板報價跌破上一波起漲點，低價有利刺激需求，但不利面板獲利，群創 2Q18 趨近平損，下半年供需態勢對面板廠獲利恐仍不利,NULL,面板報價跌破上一波起漲點，低價有利刺激需求，但不利面板獲利，群創 2Q18 趨近平損，下半年供需態勢對面板廠獲利恐仍不利
596,3481_群創_2018-08-03_中信投顧_中信個股報告-20180803_3481群創.pdf,Ctbc,中立,中立,中立,old,11.00,11.00,11.00,游智超,游智超,游智超,群創 2Q18 自結稅前獲利季減 74%，下半年在面板供過於求壓力下，季度損益仍面臨下行風險，下修 EPS 至 0.03 元,NULL,群創 2Q18 自結稅前獲利季減 74%，下半年在面板供過於求壓力下，季度損益仍面臨下行風險，下修 EPS 至 0.03 元
597,3481_群創_2018-11-14_中信投顧_中信個股報告-20181114_3481群創.pdf,Ctbc,中立,中立,中立,old,11.00,11.00,11.00,游智超,游智超,游智超,3Q18 獲利轉佳主要季末面板拉貨需求較預期強，惟 4Q18、2019年面板供需有壓，群創恐面臨虧損壓力 群創自結 3Q18 稅後獲利 19 億元，EPS 0.19 元，獲利轉佳主要季末,NULL,3Q18 獲利轉佳主要季末面板拉貨需求較預期強，惟 4Q18、2019年面板供需有壓，群創恐面臨虧損壓力 群創自結 3Q18 稅後獲利 19 億元，EPS 0.19 元，獲利轉佳主要季末
598,3481_群創_2019-02-18_中信投顧_中信個股報告-20190218_3481群創.pdf,Ctbc,中立,中立,中立,old,10.50,10.50,10.50,游智超,游智超,游智超,1Q19 展望保守，與同業友達、LG Display 看法相似，供需仍不利面板廠，下修 2019 年 EPS 至-0.53 元,NULL,1Q19 展望保守，與同業友達、LG Display 看法相似，供需仍不利面板廠，下修 2019 年 EPS 至-0.53 元
599,3481_群創_2019-05-10_中信投顧_中信個股報告-20190510_3481群創.pdf,Ctbc,中立,中立,中立,old,10.00,10.00,10.00,游智超,游智超,游智超,1Q19 虧損放大，2Q19 各應用需求回升、TV 報價持穩，2Q19 虧損可望縮小，惟群創獲利展望仍保守，下修 2019 年 EPS 至-0.82 元 群創自結 1Q19 稅後虧損放大至 37 億元，EPS -0.46 元，虧損大於預,NULL,1Q19 虧損放大，2Q19 各應用需求回升、TV 報價持穩，2Q19 虧損可望縮小，惟群創獲利展望仍保守，下修 2019 年 EPS 至-0.82 元 群創自結 1Q19 稅後虧損放大至 37 億元，EPS -0.46 元，虧損大於預
600,3481_群創_中信託_中立.pdf,Ctbc,中立,維 持 評 等,中立,new,11.76,NULL,11.76,竺貽根,竺貽根,竺貽根,面板產業斷崖式衰退以來首見虧損幅度收斂,NULL,面板產業斷崖式衰退以來首見虧損幅度收斂
601,3491_昇達科_2018-02-27_中信投顧_中信個股報告-20180227_3491昇達科.pdf,Ctbc,中立,中立,中立,old,71.00,71.00,71.00,彭炳鈞,彭炳鈞,彭炳鈞,4Q17 受客戶拉貨動能減緩影響營運動能，預期 1Q18 可望回復成長軌道，目前評價合理未明顯偏低,NULL,4Q17 受客戶拉貨動能減緩影響營運動能，預期 1Q18 可望回復成長軌道，目前評價合理未明顯偏低
602,3491_昇達科_2018-10-17_中信投顧_中信個股報告-20181017_3491昇達科.pdf,Ctbc,中立,中立,中立,old,81.00,81.00,81.00,彭炳鈞,彭炳鈞,彭炳鈞,4Q18 公司營運動能可望轉強，加上智能天線等產品出貨帶動下，有助業績表現提升，目前評價合理未明顯偏低,NULL,4Q18 公司營運動能可望轉強，加上智能天線等產品出貨帶動下，有助業績表現提升，目前評價合理未明顯偏低
603,3491_昇達科_2019-03-14_中信投顧_中信個股報告-20190314_3491昇達科.pdf,Ctbc,中立,中立,中立,old,84.00,84.00,84.00,彭炳鈞,彭炳鈞,彭炳鈞,公司於產品組合持續轉佳，2019 年將可望在客戶於產品需求提升下，營運展望樂觀，目前評價未明顯偏低,NULL,公司於產品組合持續轉佳，2019 年將可望在客戶於產品需求提升下，營運展望樂觀，目前評價未明顯偏低
604,3491_昇達科_2019-04-18_中信投顧_中信個股報告-20190418_3491昇達科.pdf,Ctbc,中立,中立,中立,old,100.00,100.00,100.00,彭炳鈞,彭炳鈞,彭炳鈞,公司 2Q19 營運動能可望逐漸轉強，預期 2019 年在各產品線業績挹注下，整體成長動能強勁，目前評價未明顯偏低,NULL,公司 2Q19 營運動能可望逐漸轉強，預期 2019 年在各產品線業績挹注下，整體成長動能強勁，目前評價未明顯偏低
605,3501-維熹-2019_07_25-中信投顧-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NASDAQ,NULL,NASDAQ,NULL,NULL,NULL
606,3501_維熹_2019-07-25_中信投顧_中信個股報告-20190725_3501維熹.pdf,Ctbc,中立,中立,中立,old,51.00,51.00,51.00,彭炳鈞,彭炳鈞,彭炳鈞,3Q19 將進入產業旺季，有助營運動能增溫，2019 年公司業績成長有限，目前評價合理未明顯偏低,NULL,3Q19 將進入產業旺季，有助營運動能增溫，2019 年公司業績成長有限，目前評價合理未明顯偏低
607,3527_聚積_2018-05-10_中信投顧_中信個股報告-20180510_3527聚積.pdf,Ctbc,中立,中立,中立,old,92.00,92.00,92.00,徐千智,徐千智,徐千智,1Q18 毛利率回升至 34.2%，2Q18 為產業旺季，預估季營收挑戰季增 20%，小間距及高集成 IC 產品於 2018 年成長態勢不變 1Q18 營收 6.84 億元(QoQ-4.3%)，毛利率回升至 34.2%，稅前淨利 0.74,NULL,1Q18 毛利率回升至 34.2%，2Q18 為產業旺季，預估季營收挑戰季增 20%，小間距及高集成 IC 產品於 2018 年成長態勢不變 1Q18 營收 6.84 億元(QoQ-4.3%)，毛利率回升至 34.2%，稅前淨利 0.74
608,3527_聚積_2019-05-13_中信投顧_中信個股報告-20190513_3527聚積.pdf,Ctbc,買進,買進,買進,old,115.00,115.00,115.00,徐千智,徐千智,徐千智,1Q19 獲利符合預期，預估 2Q19 營收 YoY-5%~+5%，毛利率維持34%~36%，市場期待之 mini LED 可望於 2H19 進入量產階段 1Q19 營收 6.93 億元(QoQ+8.1%)，毛利率回升至 35.5%，稅前淨利,NULL,1Q19 獲利符合預期，預估 2Q19 營收 YoY-5%~+5%，毛利率維持34%~36%，市場期待之 mini LED 可望於 2H19 進入量產階段 1Q19 營收 6.93 億元(QoQ+8.1%)，毛利率回升至 35.5%，稅前淨利
609,3529-力旺-2023_02_09-CTBC-NULL.pdf,Ctbc,NULL,未評等,未評等,new,NULL,NULL,NULL,,NULL,,4Q22 法 說會 摘 要,NULL,4Q22 法 說會 摘 要
610,3533_嘉澤_2018-04-24_中信投顧_中信個股報告-20180424_3533嘉澤.pdf,Ctbc,中立,中立,中立,old,207.00,207.00,207.00,彭炳鈞,彭炳鈞,彭炳鈞,2018 年公司可望受惠 Intel 伺服器產品出貨成長及 Type C 訂單需求提升下，帶動營運成長力道，惟目前評價合理未明顯偏低,NULL,2018 年公司可望受惠 Intel 伺服器產品出貨成長及 Type C 訂單需求提升下，帶動營運成長力道，惟目前評價合理未明顯偏低
611,3545_敦泰_2018-07-31_中信投顧_中信個股報告-20180731_3545敦泰.pdf,Ctbc,中立,中立,中立,old,25.00,25.00,25.00,徐千智,徐千智,徐千智,2Q18 在匯兌利益貢獻下，稅後 EPS 為 0.27 元，3Q18 在 IDC 持平、觸控及 DDI 皆衰退下，預估季營收將下滑，表現不如預期 2Q18 營收 27.3 億元(QoQ+4.6%)，毛利率 21.55%，營利率 1.35%，,NULL,2Q18 在匯兌利益貢獻下，稅後 EPS 為 0.27 元，3Q18 在 IDC 持平、觸控及 DDI 皆衰退下，預估季營收將下滑，表現不如預期 2Q18 營收 27.3 億元(QoQ+4.6%)，毛利率 21.55%，營利率 1.35%，
612,3545_敦泰_2019-06-11_中信投顧_中信個股報告-20190611_3545敦泰.pdf,Ctbc,中立,中立,中立,old,23.00,23.00,23.00,徐千智,徐千智,徐千智,雖然 2Q19 在 IDC、DDI 及觸控三大產品線皆回溫下，季營收可望明顯成長，但預估仍為虧損表現，目前中美貿易戰不確定影響仍在,NULL,雖然 2Q19 在 IDC、DDI 及觸控三大產品線皆回溫下，季營收可望明顯成長，但預估仍為虧損表現，目前中美貿易戰不確定影響仍在
613,3548_兆利_2018-03-30_中信投顧_中信個股報告-20180330_3548兆利.pdf,Ctbc,買進,買進,買進,old,62.00,62.00,62.00,施順挺,施順挺,施順挺,預估 1Q18 營收 QoQ-5.0%，2018 年主要動能看第二季的 Macbook Air 新產品上市，預估全年營收 YoY+1.8%,NULL,預估 1Q18 營收 QoQ-5.0%，2018 年主要動能看第二季的 Macbook Air 新產品上市，預估全年營收 YoY+1.8%
614,3548_兆利_2018-11-13_中信投顧_中信個股報告-20181113_3548兆利.pdf,Ctbc,中立,中立,中立,old,52.00,52.00,52.00,施順挺,施順挺,施順挺,3Q18 獲利優於預期，4Q18 將有季節性下滑，但 YoY 將呈現正成長，預估季營收 QoQ-7.2%,NULL,3Q18 獲利優於預期，4Q18 將有季節性下滑，但 YoY 將呈現正成長，預估季營收 QoQ-7.2%
615,3558_神準_2018-04-13_中信投顧_中信個股報告-20180413_3558神準.pdf,Ctbc,中立,中立,中立,old,146.50,146.50,146.50,彭炳鈞,彭炳鈞,彭炳鈞,1H18 公司業績表現將較為平淡，靜待 2H18 營運動能回溫，目前評價合理未明顯低估,NULL,1H18 公司業績表現將較為平淡，靜待 2H18 營運動能回溫，目前評價合理未明顯低估
616,3558_神準_2019-04-29_中信投顧_中信個股報告-20190429_3558神準.pdf,Ctbc,中立,中立,中立,old,114.00,114.00,114.00,彭炳鈞,彭炳鈞,彭炳鈞,公司 2Q19 營運可望開始回溫，惟 2019 年業績成長有限，目前評價合理未明顯低估,NULL,公司 2Q19 營運可望開始回溫，惟 2019 年業績成長有限，目前評價合理未明顯低估
617,3563-牧德-2019_07_25-中信投顧-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NASDAQ,NULL,NASDAQ,NULL,NULL,NULL
618,3563_牧德_2018-06-06_中信投顧_中信個股報告-20180606_3563牧德.pdf,Ctbc,中立,中立,中立,old,450.00,450.00,450.00,施順挺,施順挺,施順挺,1Q18 獲利優於預期，2Q18 在旺季效應下營運將創下歷史新高，預估營收 QoQ+17.3%，2018 年在「牧德五箭」策略持續發酵下，預估營收 YoY+87.2%,NULL,1Q18 獲利優於預期，2Q18 在旺季效應下營運將創下歷史新高，預估營收 QoQ+17.3%，2018 年在「牧德五箭」策略持續發酵下，預估營收 YoY+87.2%
619,3563_牧德_2018-11-01_中信投顧_中信個股報告-20181101_3563牧德.pdf,Ctbc,買進,買進,買進,old,365.00,365.00,365.00,施順挺,施順挺,施順挺,3Q18 獲利優於預期，預期 7 月將機台導入 AI 所引爆的需求將延續至 4Q18，預估營收 QoQ-2.1%,NULL,3Q18 獲利優於預期，預期 7 月將機台導入 AI 所引爆的需求將延續至 4Q18，預估營收 QoQ-2.1%
620,3563_牧德_2019-02-14_中信投顧_中信個股報告-20190214_3563牧德.pdf,Ctbc,中立,中立,中立,old,445.00,445.00,445.00,施順挺,施順挺,施順挺,4Q18 獲利優於預期，2019 年經由市占率的提升及投入新潛在市場 ， 公 司 對 維 持 YoY 穩 定 成 長 持 樂 觀 的 看 法 ， 預 估 全 年 營 收YoY+11.2%,NULL,4Q18 獲利優於預期，2019 年經由市占率的提升及投入新潛在市場 ， 公 司 對 維 持 YoY 穩 定 成 長 持 樂 觀 的 看 法 ， 預 估 全 年 營 收YoY+11.2%
621,3563_牧德_2019-07-25_中信投顧_中信個股報告-20190725_3563牧德.pdf,Ctbc,中立,中立,中立,old,428.00,428.00,428.00,施順挺,施順挺,施順挺,2Q19 獲利優於預期，2H19 在 Smart Cameras 及封裝 AOI 皆有新產品推出，預估 2019 年營收 YoY+6.5%,NULL,2Q19 獲利優於預期，2H19 在 Smart Cameras 及封裝 AOI 皆有新產品推出，預估 2019 年營收 YoY+6.5%
622,3592-瑞鼎科技-2023_03_03-CTBC-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,韓國KOSPI,NULL,韓國KOSPI,NULL,NULL,NULL
623,3592-瑞鼎科技-2023_03_03-CTBC-短期營運仍承壓，公司預期2H23營運動能回升.pdf,Ctbc,買進(Buy),維 持 評 等,買進(Buy),new,465.00,465.00,465.00,陳曉琪,陳曉琪,陳曉琪,短 期營 運 仍 承 壓 ， 公 司 預 期 2H23 營 運 動 能 回 升,NULL,短 期營 運 仍 承 壓 ， 公 司 預 期 2H23 營 運 動 能 回 升
624,3596_智易_2018-09-13_中信投顧_中信個股報告-20180913_3596智易.pdf,Ctbc,中立,中立,中立,old,62.00,62.00,62.00,彭炳鈞,彭炳鈞,彭炳鈞,2Q18 公司獲利表現不如預期，2H18 營運動能較為平淡，目前評價合理未明顯低估,NULL,2Q18 公司獲利表現不如預期，2H18 營運動能較為平淡，目前評價合理未明顯低估
625,3596_智易_2019-04-18_中信投顧_中信個股報告-20190418_3596智易.pdf,Ctbc,中立,中立,中立,old,100.00,100.00,100.00,彭炳鈞,彭炳鈞,彭炳鈞,1Q19 在客戶訂單需求暢旺下，帶動公司營運動能強勁，預期 2Q19 業績表現將趨緩，靜待 2H19 營運回溫時點，目前評價合理未明顯低估 4Q18 公 司 營 收 成 長 亮 眼，然 整 體 獲 利 表 現 不 佳，稅 受 EPS 約 1.08,NULL,1Q19 在客戶訂單需求暢旺下，帶動公司營運動能強勁，預期 2Q19 業績表現將趨緩，靜待 2H19 營運回溫時點，目前評價合理未明顯低估 4Q18 公 司 營 收 成 長 亮 眼，然 整 體 獲 利 表 現 不 佳，稅 受 EPS 約 1.08
626,3611_鼎翰_2018-09-25_中信投顧_中信個股報告-20180925_3611鼎翰.pdf,Ctbc,中立,中立,中立,old,248.00,248.00,248.00,施順挺,施順挺,施順挺,預估 3Q18 營收 QoQ+0.5%，2018 年主要動能來自移動式標籤印表機，在電子商務需求帶動下，預估占營收比重由上一年度的 2~2.5%跳升至 5%，帶動全年營收 YoY+8.7%,NULL,預估 3Q18 營收 QoQ+0.5%，2018 年主要動能來自移動式標籤印表機，在電子商務需求帶動下，預估占營收比重由上一年度的 2~2.5%跳升至 5%，帶動全年營收 YoY+8.7%
627,3622_洋華_2018-04-09_中信投顧_中信個股報告-20180409_3622洋華.pdf,Ctbc,中立,中立,中立,old,17.50,17.50,17.50,游智超,游智超,游智超,洋華聚焦工控、家電利基市場 ，毛利率已見改善，薄膜觸控欲維持獲利仍待光電營收跨越平損,NULL,洋華聚焦工控、家電利基市場 ，毛利率已見改善，薄膜觸控欲維持獲利仍待光電營收跨越平損
628,3622_洋華_2019-04-03_中信投顧_中信個股報告-20190403_3622洋華.pdf,Ctbc,中立,中立,中立,old,17.50,17.50,17.50,游智超,游智超,游智超,2018 年轉虧為盈主要來自業外獲利貢獻，洋華 2019 年機電、觸控展望較 2018 年偏正向，獲利提升亦主要亦來自租金、股利收益 洋華 2018 年機電事業平穩、觸控面板則仍面臨價格競爭，EPS 0.78,NULL,2018 年轉虧為盈主要來自業外獲利貢獻，洋華 2019 年機電、觸控展望較 2018 年偏正向，獲利提升亦主要亦來自租金、股利收益 洋華 2018 年機電事業平穩、觸控面板則仍面臨價格競爭，EPS 0.78
629,3661-Ñ@¬Σ-2023_02_17-ññ½H░U-╢R╢i.pdf,Ctbc,買進(Buy),維 持 評 等,買進(Buy),new,"1,130.00","1,130.00","1,130.00",Kyle.wei,魏均兆,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀
630,3661-世芯-2023_02_17-中信託-買進.pdf,Ctbc,買進(Buy),維 持 評 等,買進(Buy),new,"1,130.00","1,130.00","1,130.00",Kyle.wei,魏均兆,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀
631,3661-世芯-KY-2023_02_16-CTBC-NULL.pdf,Ctbc,買進(Buy),維 持 評 等,買進(Buy),new,"1,130.00","1,130.00","1,130.00",Kyle.wei,魏均兆,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀
632,3661_世芯-KY_2018-03-14_中信投顧_中信個股報告-20180314_3661世芯-KY.pdf,Ctbc,買進,買進,買進,old,150.00,150.00,150.00,徐千智,徐千智,徐千智,2018 年將受惠於 7nm 等 NRE 營收貢獻，使獲利持續提升，在鎖定HPC 及 AI 應用領域下，將可替公司營運帶來長期之成長動能,NULL,2018 年將受惠於 7nm 等 NRE 營收貢獻，使獲利持續提升，在鎖定HPC 及 AI 應用領域下，將可替公司營運帶來長期之成長動能
633,3661_世芯_中信託_買進.pdf,Ctbc,買進(Buy),維 持 評 等,買進(Buy),new,"1,130.00","1,130.00","1,130.00",Kyle.wei,魏均兆,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀,NULL,近 期股 價 波 動 原 因 分 析  2023 年 營 運 展 望 維 持 樂 觀
634,3665-╢T┴p-2023_03_14-ññ½H░U-╝WÑ[½∙¬╤(Overweight).pdf,Ctbc,增加持股(Overweight),維 持 評 等,增加持股(Overweight),new,311.00,311.00,311.00,陳致鋼,陳致鋼,陳致鋼,儘 管美 系 客 戶 市 占 流 失 ， 但 營收 貢 獻 展 望 正 面,NULL,儘 管美 系 客 戶 市 占 流 失 ， 但 營收 貢 獻 展 望 正 面
635,3665-貿聯-KY-2023_02_24-CTBC-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,韓國KOSPI,NULL,韓國KOSPI,NULL,NULL,NULL
636,3665-貿聯-KY-2023_02_24-CTBC-評價偏低，但客戶展望正面，獲利持續成長.pdf,Ctbc,增加持股(Overweight),維 持 評 等,增加持股(Overweight),new,327.00,327.00,327.00,陳致鋼,陳致鋼,陳致鋼,評 價偏 低 ， 但 客 戶 展 望 正 面 ，獲 利 持 續 成 長,NULL,評 價偏 低 ， 但 客 戶 展 望 正 面 ，獲 利 持 續 成 長
637,3665-貿聯-KY-2023_03_13-CTBC-儘管美系客戶市占流失，但營收貢獻展望正面.pdf,Ctbc,增加持股(Overweight),維 持 評 等,增加持股(Overweight),new,311.00,311.00,311.00,陳致鋼,陳致鋼,陳致鋼,儘 管美 系 客 戶 市 占 流 失 ， 但 營收 貢 獻 展 望 正 面,NULL,儘 管美 系 客 戶 市 占 流 失 ， 但 營收 貢 獻 展 望 正 面
638,3665_貿聯-KY_2018-05-29_中信投顧_中信個股報告-20180529_3665貿聯-KY.pdf,Ctbc,買進,買進,買進,old,251.00,251.00,251.00,彭炳鈞,彭炳鈞,彭炳鈞,2Q18 營運動能可望轉強，2018 年在資訊及車用等產品線皆可望持續成長下，整體業績展望樂觀 1Q18 受 匯 率 干 擾 及 原 物 料 漲 價 等 負 面 因 素 影 響 ， 毛 利 率 下 滑 至,NULL,2Q18 營運動能可望轉強，2018 年在資訊及車用等產品線皆可望持續成長下，整體業績展望樂觀 1Q18 受 匯 率 干 擾 及 原 物 料 漲 價 等 負 面 因 素 影 響 ， 毛 利 率 下 滑 至
639,3665_貿聯_中信託_增加持股(Overweight).pdf,Ctbc,增加持股(Overweight),維 持 評 等,增加持股(Overweight),new,311.00,311.00,311.00,陳致鋼,陳致鋼,陳致鋼,儘 管美 系 客 戶 市 占 流 失 ， 但 營收 貢 獻 展 望 正 面,NULL,儘 管美 系 客 戶 市 占 流 失 ， 但 營收 貢 獻 展 望 正 面
640,3673_TPK-KY_2018-05-04_中信投顧_中信個股報告-20180504_3673TPK-KY.pdf,Ctbc,中立,中立,中立,old,57.00,57.00,57.00,游智超,游智超,游智超,上半年觸控營運淡，2Q18 本業獲利將轉為營業虧損，下修 2018 年EPS 17%，TPK 看好奈米銀技術，貢獻營收恐仍需 1~2 年以上,NULL,上半年觸控營運淡，2Q18 本業獲利將轉為營業虧損，下修 2018 年EPS 17%，TPK 看好奈米銀技術，貢獻營收恐仍需 1~2 年以上
641,3673_TPK-KY_2018-10-08_中信投顧_中信個股報告-20181008_3673-TPK-KY.pdf,Ctbc,中立,中立,中立,old,57.00,57.00,57.00,游智超,游智超,游智超,3Q18 營收季增 81%、營收動能優於預期，不過在新產品良率、及觸控面板價格競爭下，下半年獲利展望仍偏保守 3Q18 營收季增 80.95%，優於於預期季增 70%以上預期，調高 3Q18,NULL,3Q18 營收季增 81%、營收動能優於預期，不過在新產品良率、及觸控面板價格競爭下，下半年獲利展望仍偏保守 3Q18 營收季增 80.95%，優於於預期季增 70%以上預期，調高 3Q18
642,3673_TPK-KY_2018-11-02_中信投顧_中信個股報告-20181102_3673-TPK-KY.pdf,Ctbc,中立,中立,中立,old,55.00,55.00,55.00,游智超,游智超,游智超,3Q18 獲利沒跟上營收跳升，主要為新產品同業競爭，TPK 獲利展望仍偏保守 3Q18 營收動能強，但受新產品獲利性較低，營益率 0.62%，EPS 0.47,NULL,3Q18 獲利沒跟上營收跳升，主要為新產品同業競爭，TPK 獲利展望仍偏保守 3Q18 營收動能強，但受新產品獲利性較低，營益率 0.62%，EPS 0.47
643,3673_TPK-KY_2019-02-18_中信投顧_中信個股報告-20190218_3673-TPK-KY.pdf,Ctbc,中立,中立,中立,old,55.00,55.00,55.00,游智超,游智超,游智超,1Q19 淡季預估營收季減 27%，2019 年舊產品在價格走弱下營收下滑，但在新產品及奈米銀等營運新模式，年營收可望個位數成長 4Q18 新產品推升營收季增 32.5%，但受價格競爭、新產品良率影響，,NULL,1Q19 淡季預估營收季減 27%，2019 年舊產品在價格走弱下營收下滑，但在新產品及奈米銀等營運新模式，年營收可望個位數成長 4Q18 新產品推升營收季增 32.5%，但受價格競爭、新產品良率影響，
644,3673_TPK-KY_2019-05-07_中信投顧_中信個股報告-20190507_3673-TPK-KY.pdf,Ctbc,中立,中立,中立,old,55.00,55.00,55.00,游智超,游智超,游智超,2Q19 淡季需求偏弱，營收預估季減 16.38%，奈米銀新生產線 3Q19產能開出，大尺寸應用進度較快 1Q19 淡 季 不 淡，營 收 年 增 49.4%，毛 利 率 略 優 於 預 期，EPS 0.06,NULL,2Q19 淡季需求偏弱，營收預估季減 16.38%，奈米銀新生產線 3Q19產能開出，大尺寸應用進度較快 1Q19 淡 季 不 淡，營 收 年 增 49.4%，毛 利 率 略 優 於 預 期，EPS 0.06
645,3679_新至陞_2018-03-12_中信投顧_中信個股報告-20180312_3679新至陞.pdf,Ctbc,中立,中立,中立,old,76.00,76.00,76.00,彭炳鈞,彭炳鈞,彭炳鈞,1Q18 淡季效應明顯，建議觀察營運動能回溫時點，目前評價合理未明顯低估,NULL,1Q18 淡季效應明顯，建議觀察營運動能回溫時點，目前評價合理未明顯低估
646,3679_新至陞_2018-08-22_中信投顧_中信個股報告-20180822_3679新至陞.pdf,Ctbc,中立,中立,中立,old,72.00,72.00,72.00,彭炳鈞,彭炳鈞,彭炳鈞,公司 2H18 在進入產業旺季下，營運動能將逐漸轉強，目前評價合理未明顯低估,NULL,公司 2H18 在進入產業旺季下，營運動能將逐漸轉強，目前評價合理未明顯低估
647,3679_新至陞_2018-11-22_中信投顧_中信個股報告-20181122_3679新至陞.pdf,Ctbc,中立,中立,中立,old,57.00,57.00,57.00,彭炳鈞,彭炳鈞,彭炳鈞,公司 4Q18 營運將進入產業淡季，2019 年業績可望小幅成長，目前評價合理未明顯低估,NULL,公司 4Q18 營運將進入產業淡季，2019 年業績可望小幅成長，目前評價合理未明顯低估
648,3679_新至陞_2019-04-29_中信投顧_中信個股報告-20190429_3679新至陞.pdf,Ctbc,中立,中立,中立,old,57.00,57.00,57.00,彭炳鈞,彭炳鈞,彭炳鈞,1Q19 淡季效應明顯，建議觀察營運動能回溫時點，目前評價合理未明顯低估,NULL,1Q19 淡季效應明顯，建議觀察營運動能回溫時點，目前評價合理未明顯低估
